sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
3515349,107,8.0,2,40,103,145,16,41,172,196,42,,0,1.0,1.0,0,,,,,,
3401532,8,8.0,0,20,40,40,9,19,30,104,5,,0,0.89,0.95,0,,,,,,
3319692,50,8.0,0,0,0,0,0,0,0,0,0,,0,0.64,0.5,0,,,,,,
3327951,14,2.0,0,0,0,0,0,0,0,0,0,,0,0.48,0.36,0,,,,,,
3504238,409,8.0,0,0,0,0,2,12,38,51,4,,0,0.64,0.5,0,,,,,,
3482505,17,2.0,0,0,0,0,0,0,0,1,1,,0,0.8,0.9,0,,,,,,
3391204,11,4.0,0,0,0,0,0,0,0,0,1,,0,0.22,0.15,0,,,,,,
3396849,2,2.0,0,1,3,5,0,1,1,1,0,,0,0.96,0.98,0,,,,,,
3290023,30,8.0,31,114,174,249,42,122,223,314,43,,0,1.0,0.99,6,,,,,,
3508713,1,12.0,0,0,0,0,0,0,0,0,1,,0,0.56,0.58,0,,,,,,
3418466,1,8.0,0,0,0,0,0,2,2,3,1,,0,0.5,0.46,0,,,,,,
3396459,5,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3438126,49,9.0,0,0,32,65,4,18,40,49,6,,0,0.94,0.83,0,,,,,,
3414398,21,10.0,0,0,0,0,0,0,0,0,0,,0,0.89,0.9,0,,,,,,
3441488,7,12.0,0,100,100,100,2,13,17,56,3,,0,0.95,0.96,0,,,,,,
3322787,241,52.0,0,0,0,0,1,5,10,19,2,,0,0.0,0.0,0,,,,,,
3398483,14,8.0,0,12,12,24,2,6,13,18,1,,0,0.98,0.98,0,,,,,,
3450477,7,52.0,0,0,0,0,0,0,0,0,0,,0,0.98,0.99,0,,,,,,
3517465,26,2.0,0,0,40,40,3,13,15,24,0,,0,0.89,0.82,0,,,,,,
3463420,0,2.0,0,4,4,4,0,0,0,0,1,,0,0.9,0.93,0,,,,,,
3383855,10,2.0,0,0,0,0,0,0,0,0,0,,0,0.18,0.33,0,,,,,,
3401599,172,8.0,0,0,0,0,0,0,0,0,0,,0,0.88,0.91,0,,,,,,
3358635,156,8.0,5,73,146,146,22,55,121,201,39,,0,0.95,0.95,0,,,,,,
3505971,27,12.0,0,53,88,88,1,18,42,68,0,,0,0.77,0.73,0,,,,,,
3426029,141,4.0,8,49,145,241,40,89,174,299,22,,0,0.95,0.77,0,,,,,,
3443251,14,2.0,0,14,14,14,2,7,7,9,0,,0,1.0,0.95,0,,,,,,
3433215,5,2.0,0,0,2,2,0,0,0,0,0,,0,0.99,0.99,0,,,,,,
3379129,1296,,0,0,0,0,0,12,18,28,2,,0,-99.0,-99.0,0,,,,,,
3368098,20,8.0,0,0,20,20,1,5,15,25,0,,0,0.93,0.87,0,,,,,,
3465373,0,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3487615,16,8.0,15,10,42,66,7,21,50,85,0,,0,0.97,0.95,0,,,,,,
3376948,45,2.0,16,127,235,343,22,76,83,84,17,,0,0.5,0.52,0,,,,,,
3308642,14,8.0,0,0,0,0,0,0,0,0,1,,0,0.82,0.89,0,,,,,,
3451727,482,2.0,0,0,0,0,1,6,15,18,0,,0,1.0,0.95,0,,,,,,
3484804,0,8.0,0,0,0,0,0,0,0,0,0,,0,0.83,0.86,0,,,,,,
3285287,55,8.0,3,50,90,122,6,34,63,112,25,,0,0.9,0.9,0,,,,,,
3405628,5,12.0,0,0,0,0,0,0,0,0,0,,0,0.77,0.73,0,,,,,,
3452537,0,9.0,0,0,0,0,0,0,0,0,1,,0,0.7,0.66,0,,,,,,
3412772,9,8.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.81,0,,,,,,
3395962,114,52.0,0,0,0,0,0,0,0,0,0,,0,0.98,0.99,0,,,,,,
3500916,85,2.0,0,0,0,0,0,0,0,0,0,,0,0.32,0.63,0,,,,,,
3440105,434,52.0,0,0,0,0,5,18,39,62,12,,0,0.52,0.57,0,,,,,,
3401203,0,13.0,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3287477,5,2.0,0,0,0,0,0,0,0,1,0,,0,0.88,0.63,0,,,,,,
3512152,4,9.0,8,0,0,1,0,5,12,17,0,,0,0.93,0.78,0,,,,,,
3367246,16,8.0,0,0,0,0,0,0,0,1,0,,0,0.64,0.64,0,,,,,,
3400140,481,8.0,27,520,520,520,82,254,448,802,174,,0,0.85,0.83,0,,,,,,
3395071,23,8.0,0,0,0,0,0,0,0,0,0,,0,0.07,0.19,0,,,,,,
3444824,69,8.0,14,14,28,84,10,36,89,116,22,,0,0.34,0.57,0,,,,,,
3302436,4,8.0,0,0,0,0,0,0,0,0,0,,0,0.67,0.42,0,,,,,,
3429084,21,8.0,0,10,30,50,5,15,46,55,0,,0,0.66,0.64,0,,,,,,
3453329,1,8.0,0,0,0,0,1,1,1,1,1,,0,0.91,0.95,0,,,,,,
3519022,0,12.0,0,10,10,10,0,0,0,0,0,,0,0.94,0.87,0,,,,,,
3521391,70,8.0,0,44,86,128,10,46,95,139,24,,0,0.98,0.98,0,,,,,,
3371435,302,8.0,4,300,630,960,103,333,758,1174,87,,0,1.0,0.99,0,,,,,,
3511880,44,8.0,2,29,54,74,13,29,72,111,26,,0,0.98,0.97,0,,,,,,
3447427,274,4.0,151,314,614,818,76,238,476,673,90,,0,0.73,0.78,0,,,,,,
3318408,7,8.0,0,0,0,0,0,0,0,4,0,,0,0.82,0.81,0,,,,,,
3418143,10,12.0,0,0,0,0,0,0,0,0,1,,0,0.48,0.48,0,,,,,,
3337196,180,8.0,0,118,235,352,37,138,266,387,70,,0,0.94,0.97,0,,,,,,
3313275,9,9.0,0,0,0,0,0,0,0,0,0,,0,0.94,0.83,0,,,,,,
3368867,9,8.0,0,20,40,70,2,14,40,62,1,,0,0.99,0.94,0,,,,,,
3317778,87,16.0,8,800,800,800,20,97,226,368,35,,0,0.63,0.57,0,,,,,,
3505901,16,9.0,0,0,0,0,7,16,30,42,2,,0,0.94,0.83,0,,,,,,
3286709,43,4.0,0,20,40,40,108,273,505,794,0,,0,0.73,0.78,0,,,,,,
3482960,21,8.0,0,67,67,67,1,2,3,77,0,,0,0.0,0.0,0,,,,,,
3524290,182,8.0,0,0,0,0,7,30,60,75,27,,0,0.99,0.96,0,,,,,,
3463575,284,12.0,2,0,0,0,0,1,3,3,1,,0,0.48,0.48,0,,,,,,
3422853,4,12.0,0,0,0,0,0,0,0,1,0,,0,0.57,0.68,0,,,,,,
3329894,0,9.0,0,2,2,3,0,1,1,1,2,,0,0.7,0.66,0,,,,,,
3453332,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3431577,257,8.0,0,212,426,640,37,145,312,481,65,,0,0.9,0.9,0,,,,,,
3454506,12,,0,0,0,0,0,0,0,0,2,,0,-99.0,-99.0,0,,,,,,
3412535,57,8.0,5,20,40,70,5,23,56,75,19,,0,0.78,0.83,0,,,,,,
3355536,3,8.0,0,0,0,0,0,0,0,1,0,,0,0.82,0.81,0,,,,,,
3401351,6,8.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.84,0,,,,,,
3399975,3,8.0,0,0,0,0,0,0,0,0,0,,0,0.19,0.49,0,,,,,,
3287166,1611,2.0,156,7704,13896,19884,2110,11502,18305,25523,2109,,0,0.99,0.99,2,,,,,,
3377664,4,9.0,0,1,3,5,0,1,3,6,0,,0,0.94,0.83,0,,,,,,
3377199,2,8.0,0,0,0,0,0,0,1,1,0,,0,0.53,0.53,0,,,,,,
3293987,3,9.0,0,0,0,0,0,0,0,0,0,,0,0.7,0.66,0,,,,,,
3472982,3,12.0,0,0,0,0,0,0,1,1,1,,0,0.73,0.79,0,,,,,,
3469013,8,8.0,0,0,0,0,0,0,0,0,1,,0,0.87,0.94,0,,,,,,
3427956,3,12.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3424838,983,16.0,19,0,0,25000,75,359,728,997,125,,0,0.98,0.96,0,,,,,,
3431484,5,4.0,0,0,0,0,0,0,0,0,2,,0,0.73,0.78,0,,,,,,
3493577,470,4.0,212,351,663,934,296,914,1821,2863,77,,0,0.73,0.78,0,,,,,,
3342496,5,12.0,0,7,14,21,0,5,6,10,0,,0,0.98,0.98,0,,,,,,
3470522,1,12.0,0,1,1,2,0,0,1,1,0,,0,0.73,0.79,0,,,,,,
3391309,4,52.0,0,0,0,0,0,0,0,0,2,,0,0.66,0.64,0,,,,,,
3376419,2,8.0,0,0,0,0,0,0,1,1,0,,0,0.15,0.1,0,,,,,,
3335954,190,8.0,0,0,0,0,1,1,12,12,2,,0,-99.0,0.0,0,,,,,,
3333540,188,8.0,0,0,54,97,5,26,53,85,17,,0,0.95,0.77,0,,,,,,
3421136,15,52.0,0,25,25,25,0,0,2,5,0,,25,1.0,0.59,0,,,,,,
3429509,16,8.0,0,0,0,0,0,1,1,3,0,,0,0.9,0.9,0,,,,,,
3365459,357,2.0,16,0,0,72,34,98,221,327,37,,0,0.97,0.9,0,,,,,,
3449199,0,4.0,0,1,1,1,0,0,0,0,0,,0,0.79,0.66,0,,,,,,
3435656,8,2.0,10,40,80,100,6,35,86,134,0,,0,1.0,0.99,0,,,,,,
3404264,6,8.0,0,6,16,25,2,8,17,25,0,,0,0.96,0.97,0,,,,,,
3337699,30,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3426864,497,8.0,36,736,1653,2467,190,644,1509,2417,154,,0,0.79,0.66,0,,,,,,
3424598,46,2.0,0,0,0,0,0,0,0,0,2,,0,0.96,0.98,0,,,,,,
3491809,10,9.0,0,0,0,0,0,0,0,0,0,,0,0.85,0.82,0,,,,,,
3451027,6,2.0,0,0,0,0,0,0,0,0,0,,0,1.0,0.97,0,,,,,,
3373384,10,2.0,0,0,0,0,0,0,0,0,0,,0,0.87,0.9,0,,,,,,
3437708,4,8.0,0,0,2,3,3,4,8,11,2,,0,0.76,0.83,0,,,,,,
3426152,1,8.0,0,0,0,0,0,0,0,0,0,,0,0.97,0.97,0,,,,,,
3433764,139,8.0,1,0,300,300,11,42,63,99,31,,0,0.98,0.93,0,,,,,,
3497394,70,8.0,0,0,0,0,2,2,10,13,13,,0,0.8,0.86,0,,,,,,
3514178,384,2.0,0,0,0,0,6,38,76,107,3,,0,0.92,0.89,0,,,,,,
3504503,4,52.0,0,0,0,0,0,0,1,4,0,,0,0.52,0.67,0,,,,,,
3327717,44,3.0,0,0,0,0,1,3,3,3,0,,0,1.0,1.0,0,,,,,,
3285658,19,2.0,0,0,0,0,1,1,1,1,1,,0,0.82,0.68,0,,,,,,
3463593,1234,8.0,140,1375,2375,3125,324,902,1650,2799,415,,0,0.81,0.89,0,,,,,,
3374422,6,2.0,2,6,12,18,0,7,13,17,0,,0,0.73,0.76,0,,,,,,
3323094,321,9.0,11,420,1008,1470,113,469,1126,1767,137,,0,0.99,0.99,0,,,,,,
3477101,5,8.0,0,0,0,0,0,0,0,0,1,,0,0.97,0.97,0,,,,,,
3449857,8,2.0,0,0,24,24,7,10,16,20,2,,0,0.95,0.96,0,,,,,,
3524483,118,2.0,48,0,96,96,12,36,91,137,23,,0,1.0,1.0,0,,,,,,
3439734,24,12.0,0,0,0,4,26,77,167,263,4,,0,0.0,0.01,0,,,,,,
3333999,7,2.0,0,0,0,0,0,0,1,1,0,,0,0.83,0.85,0,,,,,,
3421429,12,8.0,0,0,0,0,0,0,0,1,1,,0,0.8,0.79,0,,,,,,
3368119,140,2.0,7,0,100,200,20,70,138,202,32,,0,0.56,0.68,0,,,,,,
3340138,1522,8.0,509,2032,4572,6604,561,2036,4350,6548,585,,0,0.93,0.89,0,,,,,,
3476969,2,8.0,0,0,0,0,0,0,0,0,0,,0,0.66,0.71,0,,,,,,
3358600,73,2.0,0,8,56,104,5,25,61,79,11,,0,0.76,0.71,0,,,,,,
3330101,3,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3414659,232,,0,0,0,0,0,0,1,2,0,,0,-99.0,-99.0,0,,,,,,
3468316,84,8.0,0,0,0,155,5,13,42,68,0,,0,0.72,0.63,0,,,,,,
3314160,3,12.0,0,0,0,0,0,0,0,0,0,,0,0.77,0.73,0,,,,,,
3331377,7,12.0,0,0,2,6,1,4,8,11,0,,0,0.57,0.68,0,,,,,,
3514522,56,8.0,0,0,0,0,0,0,2,4,0,,0,0.99,0.99,0,,,,,,
3452780,21,2.0,0,0,0,0,1,4,4,6,0,,0,0.88,0.94,0,,,,,,
3325414,50,8.0,0,0,0,0,2,8,14,76,0,,0,0.91,0.95,0,,,,,,
3329236,1,8.0,0,0,1,1,1,1,2,2,1,,0,0.85,0.64,0,,,,,,
3400217,19,9.0,0,0,0,0,0,1,1,2,0,,0,0.94,0.83,0,,,,,,
3399291,26,9.0,0,0,0,0,2,5,18,31,4,,0,0.98,0.98,0,,,,,,
3463949,19,8.0,0,4,28,48,3,23,53,84,9,,0,0.95,0.73,0,,,,,,
3355667,11,2.0,0,0,0,0,0,2,2,3,0,,0,0.99,0.96,0,,,,,,
3458234,221,8.0,20,78,234,312,65,196,385,571,92,,0,0.53,0.54,0,,,,,,
3344458,292,8.0,0,0,231,362,3,36,296,511,32,,0,0.87,0.91,0,,,,,,
3437131,98,8.0,5,35,70,70,14,32,57,107,28,,0,1.0,0.99,0,,,,,,
3325657,177,12.0,1,0,0,0,12,38,60,83,0,,0,0.84,0.7,0,,,,,,
3386845,10,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3525191,9,8.0,8,14,25,36,3,18,34,46,2,,0,0.99,0.99,0,,,,,,
3310017,27,8.0,0,0,0,0,0,0,1,1,0,,0,0.9,0.95,0,,,,,,
3301191,25,2.0,0,0,0,0,2,4,9,15,1,,0,0.92,0.89,0,,,,,,
3517953,3,8.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.81,0,,,,,,
3466436,6,4.0,0,0,0,0,0,0,1,1,0,,0,0.73,0.78,0,,,,,,
3402346,159,12.0,24,180,412,640,47,131,302,489,52,,0,0.87,0.8,0,,,,,,
3449985,1,12.0,0,0,0,0,0,0,0,1,0,,0,0.73,0.79,0,,,,,,
3418493,5,2.0,0,0,1,2,0,1,6,9,0,,0,0.13,0.17,0,,,,,,
3387306,66,8.0,0,0,0,0,0,0,0,0,0,,0,0.92,0.66,0,,,,,,
3390156,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3380297,790,8.0,0,612,1536,2508,335,1426,2999,5091,165,,0,0.98,0.96,0,,,,,,
3445070,4,8.0,0,0,0,0,1,1,1,1,0,,0,0.95,0.97,0,,,,,,
3353579,7,8.0,0,4,12,16,4,7,21,27,3,,0,0.78,0.85,0,,,,,,
3359640,16,4.0,0,0,0,0,2,2,2,2,0,,0,0.73,0.78,0,,,,,,
3310434,10,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3521981,239,4.0,0,0,0,0,5,36,47,53,2,,0,0.56,0.58,0,,,,,,
3313514,7,9.0,0,0,0,0,0,0,0,0,0,,0,0.94,0.83,0,,,,,,
3522802,38,2.0,0,0,0,0,0,0,2,2,2,,0,0.77,0.81,0,,,,,,
3488924,83,13.0,0,0,0,0,0,0,0,0,0,,0,0.82,0.81,0,,,,,,
3490115,87,8.0,0,0,0,0,1,7,21,33,4,,0,1.0,0.98,0,,,,,,
3389866,1,9.0,0,0,0,0,1,1,1,1,1,,0,1.0,0.99,0,,,,,,
3461359,52,8.0,0,0,0,0,0,0,0,0,0,,0,0.98,0.99,0,,,,,,
3332744,47,,0,0,0,0,0,0,0,0,1,,0,-99.0,-99.0,0,,,,,,
3393651,22,8.0,7,53,110,150,7,34,86,151,31,,0,0.99,0.98,0,,,,,,
3309975,4,8.0,0,6,6,12,1,2,6,9,0,,0,0.98,0.99,0,,,,,,
3430632,10,9.0,0,0,0,0,0,0,0,1,0,,0,0.94,0.83,0,,,,,,
3489374,16,8.0,0,0,0,0,0,0,4,8,0,,0,0.83,0.7,0,,,,,,
3423419,3,3.0,0,0,0,0,1,1,1,2,0,,0,0.89,0.9,0,,,,,,
3296236,13,9.0,0,0,0,0,6,6,7,7,3,,0,0.85,0.82,0,,,,,,
3346450,0,52.0,0,0,0,0,0,0,0,0,0,,0,0.79,0.79,0,,,,,,
3413169,1287,9.0,0,0,0,0,0,0,2,3,2,,0,1.0,1.0,0,,,,,,
3350012,9,3.0,0,12,32,56,6,16,43,70,0,,0,0.89,0.9,0,,,,,,
3349213,20,2.0,0,0,0,0,0,0,0,0,0,,0,0.64,0.5,0,,,,,,
3493419,3,2.0,0,24,48,72,8,20,48,61,0,,0,0.73,0.76,0,,,,,,
3387957,431,2.0,0,540,1080,1620,115,436,983,1501,147,,0,0.94,0.96,0,,,,,,
3339036,10,12.0,0,0,0,0,0,0,0,0,1,,0,0.48,0.48,0,,,,,,
3386891,10147,52.0,0,0,0,0,16,31,67,89,16,,0,0.97,0.96,0,,,,,,
3486160,7,4.0,9,22,58,76,7,16,28,47,0,,0,0.73,0.78,0,,,,,,
3347991,0,,0,1,1,1,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3402436,33,8.0,0,0,5,20,2,7,39,50,0,,0,0.97,0.95,0,,,,,,
3465570,62,12.0,10,18,42,78,11,44,87,114,25,,0,0.98,0.98,0,,,,,,
3436756,0,8.0,0,0,0,0,0,0,0,0,0,,0,0.94,0.96,0,,,,,,
3455549,77,8.0,0,0,0,0,0,0,0,0,2,,0,0.97,0.95,0,,,,,,
3510517,146,2.0,192,1030,2010,3080,304,1085,1900,2616,48,,0,0.94,0.96,0,,,,,,
3460367,126,2.0,4,0,0,0,6,28,59,82,15,,0,0.95,0.95,0,,,,,,
3424500,120,8.0,2,30,90,150,20,67,144,226,32,,0,0.92,0.91,0,,,,,,
3301439,6740,,0,6926,14295,23357,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3511863,2880,,0,0,0,0,9,33,86,151,23,,0,-99.0,-99.0,0,,,,,,
3311688,54,8.0,0,0,0,0,0,4,11,14,3,,0,0.66,0.64,0,,,,,,
3522259,4,8.0,0,1,3,6,0,1,3,6,0,,0,0.96,0.96,0,,,,,,
3378020,18,12.0,0,56,93,135,11,37,61,102,27,,0,0.99,0.99,0,,,,,,
3317465,10,2.0,0,0,0,0,0,0,0,0,0,,0,0.83,0.69,0,,,,,,
3409838,251,12.0,0,0,0,0,0,0,0,0,0,,0,0.63,0.57,0,,,,,,
3326429,0,2.0,0,36,58,58,0,0,0,0,0,,0,0.97,0.86,0,,,,,,
3350617,8,14.0,0,0,0,0,1,2,5,10,5,,0,0.89,0.9,0,,,,,,
3316890,2,8.0,0,0,0,0,0,0,0,0,1,,0,0.78,0.78,0,,,,,,
3449834,6,8.0,0,0,0,2,1,1,1,1,0,,0,0.7,0.72,0,,,,,,
3300901,54,2.0,0,0,0,0,0,0,0,2,0,,0,0.9,0.92,0,,,,,,
3466167,11,2.0,0,0,0,0,0,0,1,2,0,,0,0.8,0.64,0,,,,,,
3337568,4,3.0,0,0,0,0,0,0,0,1,0,,0,0.99,0.99,0,,,,,,
3428814,6,12.0,0,0,0,0,0,1,2,2,0,,0,0.89,0.9,0,,,,,,
3441514,19,4.0,0,14,39,50,0,1,1,1,0,,0,0.89,0.9,0,,,,,,
3412907,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3402334,3,2.0,0,3,3,3,0,0,0,0,1,,0,0.83,0.69,0,,,,,,
3366109,11,2.0,0,0,0,0,0,3,12,12,0,,0,0.98,0.97,0,,,,,,
3396875,20,8.0,0,0,0,0,0,0,0,0,2,,0,0.97,0.98,0,,,,,,
3468938,62,2.0,0,0,0,0,0,0,4,4,0,,0,0.9,0.91,0,,,,,,
3381283,655,0.0,0,0,0,0,6,345,429,530,25,,0,-99.0,0.0,0,,,,,,
3358514,2,12.0,0,27,27,27,0,0,0,0,0,,0,0.27,0.26,0,,,,,,
3361719,19,9.0,0,0,0,6,3,6,14,22,0,,0,0.94,0.83,0,,,,,,
3389138,43,8.0,6,23,23,44,3,17,30,64,15,,0,0.87,0.9,0,,,,,,
3434415,434,8.0,4,0,0,0,16,32,77,115,18,,0,0.93,0.96,0,,,,,,
3333154,3,8.0,0,0,0,0,0,0,0,0,1,,0,0.35,0.36,0,,,,,,
3443345,496,2.0,0,669,1339,2009,183,643,1436,2046,212,,127,0.32,0.58,1,,,,,,
3360392,2,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3525896,1039,8.0,0,0,0,0,0,0,0,0,1,,0,1.0,0.8,0,,,,,,
3340718,11,2.0,0,0,0,0,0,0,0,0,0,,0,0.1,0.11,0,,,,,,
3405023,24,8.0,1,75,117,159,15,37,88,127,16,,0,0.79,0.66,0,,,,,,
3492818,70,2.0,21,80,120,200,28,121,228,318,25,,0,0.98,0.99,0,,,,,,
3448754,642,8.0,1,0,0,0,10,39,95,158,39,,0,0.97,0.98,0,,,,,,
3485810,4,9.0,0,0,0,0,0,0,0,0,0,,0,0.7,0.66,0,,,,,,
3338245,70,8.0,12,0,48,72,2,24,63,105,17,,0,0.81,0.78,0,,,,,,
3320259,3,12.0,0,20,30,40,3,10,15,22,2,,0,0.77,0.73,0,,,,,,
3517724,19,8.0,0,0,0,0,0,0,0,0,0,,0,0.54,0.31,0,,,,,,
3357619,9,8.0,0,0,0,0,1,3,9,15,0,,0,0.73,0.76,0,,,,,,
3324668,177,2.0,0,0,0,0,0,0,0,0,0,,0,1.0,0.99,0,,,,,,
3309227,223,2.0,24,0,0,0,40,127,130,136,22,,0,0.88,0.94,0,,,,,,
3502594,1569,8.0,0,0,0,0,0,4,19,29,2,,0,0.95,0.95,0,,,,,,
3343535,47,,0,0,0,0,0,0,0,0,2,,0,-99.0,-99.0,0,,,,,,
3366385,1350,8.0,180,1632,3252,4812,511,1651,3237,5273,459,,0,0.99,0.99,0,,,,,,
3441246,2,8.0,1,0,0,1,0,0,1,1,0,,0,0.95,0.97,0,,,,,,
3399562,33,8.0,0,30,60,95,13,33,74,132,11,,0,0.79,0.66,0,,,,,,
3422324,3,3.0,0,0,0,0,0,1,1,1,0,,0,0.98,0.98,0,,,,,,
3481543,26,8.0,16,16,48,64,9,25,52,91,0,,0,0.97,0.98,0,,,,,,
3394068,10,4.0,0,0,0,0,0,2,3,2352,0,,0,0.89,0.9,0,,,,,,
3411727,17,4.0,0,3,4,4,0,0,0,0,0,,0,0.95,0.77,0,,,,,,
3292406,23,,0,0,0,0,0,3,11,17,3,,0,-99.0,-99.0,0,,,,,,
3517302,7,2.0,0,0,0,3,0,2,4,8,1,,0,-99.0,-99.0,0,,,,,,
3520930,0,,0,90,90,90,1,91,91,93,0,,0,-99.0,-99.0,0,,,,,,
3346109,44,2.0,0,0,0,0,0,8,8,8,0,,0,0.97,0.98,0,,,,,,
3465884,4,2.0,0,1,3,6,0,2,5,7,0,,0,0.9,0.83,0,,,,,,
3343984,77,12.0,7,108,228,324,36,93,203,360,25,,0,0.89,0.93,0,,,,,,
3504708,67,8.0,0,84,204,260,17,45,166,355,6,,0,1.0,0.93,0,,,,,,
3349434,20,12.0,0,0,0,0,0,0,0,0,1,,0,0.48,0.48,0,,,,,,
3389641,9,4.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3487326,6,9.0,0,0,0,0,0,0,0,0,0,,0,0.94,0.83,0,,,,,,
3513663,2,12.0,0,0,0,0,0,0,0,0,0,,0,0.57,0.68,0,,,,,,
3341204,0,8.0,0,3,4,6,0,3,4,4,2,,0,0.5,0.46,0,,,,,,
3287729,201,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3433462,152,8.0,21,336,672,987,0,0,0,0,0,,21,0.98,0.95,0,,,,,,
3297181,76,8.0,0,0,0,0,0,0,0,0,2,,0,-99.0,-99.0,0,,,,,,
3479381,4,2.0,0,1,2,2,0,0,0,0,0,,0,0.82,0.84,0,,,,,,
3422382,6,2.0,0,0,0,0,0,0,0,1,0,,0,1.0,0.96,0,,,,,,
3324890,49,8.0,0,0,0,0,0,0,0,0,0,,0,0.68,0.75,0,,,,,,
3334629,2,2.0,0,0,1,2,0,1,1,2,0,,0,0.91,0.94,0,,,,,,
3442571,7,8.0,0,0,0,0,0,2,3,4,0,,0,0.95,0.77,0,,,,,,
3422979,493,8.0,0,600,1100,1600,142,452,974,1811,126,,0,0.4,0.63,0,,,,,,
3420362,10,2.0,0,0,0,0,0,0,0,0,0,,0,0.83,0.69,0,,,,,,
3386957,139,,0,0,0,0,4,7,14,17,1,,0,-99.0,-99.0,0,,,,,,
3489539,182,2.0,0,0,0,60,16,37,58,63,8,,0,0.78,0.8,0,,,,,,
3291521,28,13.0,0,0,0,0,2,8,12,16,1,,0,0.95,0.97,0,,,,,,
3358317,3,3.0,0,1,3,5,0,2,5,5,0,,0,0.89,0.9,0,,,,,,
3495063,1,8.0,0,0,0,0,0,0,0,0,0,,0,0.18,0.33,0,,,,,,
3360200,5,12.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.79,0,,,,,,
3486047,7325,,0,0,0,0,0,0,11,92,53,,0,-99.0,-99.0,0,,,,,,
3516092,2,2.0,0,0,0,0,0,0,0,0,0,,0,0.66,0.75,0,,,,,,
3471979,5,8.0,0,0,0,0,0,0,3,5,0,,0,1.0,1.0,0,,,,,,
3509626,0,8.0,0,0,0,0,0,0,0,0,0,,0,0.73,0.78,0,,,,,,
3443903,35,8.0,0,0,0,0,6,27,61,107,20,,0,0.98,0.96,0,,,,,,
3384795,10,2.0,0,0,0,0,0,0,2,2,0,,0,0.54,0.56,0,,,,,,
3354827,19,2.0,0,15,30,45,5,15,40,55,0,,0,0.85,0.92,0,,,,,,
3520375,13,8.0,0,200,400,500,100,176,248,409,0,,0,0.98,0.98,0,,,,,,
3342408,102,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3460586,77,2.0,12,120,280,400,43,142,206,209,51,,0,0.93,0.86,0,,,,,,
3364614,6,8.0,0,0,0,0,0,0,0,0,2,,0,0.96,0.98,0,,,,,,
3334482,22,8.0,0,10,20,30,5,17,34,57,2,,0,0.99,0.98,0,,,,,,
3367740,7,8.0,0,0,1,4,3,8,13,29,2,,0,0.96,0.96,0,,,,,,
3341913,4890,52.0,0,0,0,0,0,12,32,43,0,,0,0.94,0.87,0,,,,,,
3447892,0,8.0,0,1,1,2,0,0,1,1,0,,0,0.99,0.99,0,,,,,,
3498225,70,2.0,25,50,150,275,16,57,121,183,24,,0,0.97,0.93,0,,,,,,
3469532,10,9.0,0,0,6,18,3,7,13,22,0,,0,0.98,0.98,0,,,,,,
3496902,3,10.0,15,35,64,93,10,36,73,99,0,,0,0.98,0.98,0,,,,,,
3442419,57,12.0,6,170,205,275,228,291,307,316,270,,0,1.0,1.0,0,,,,,,
3505193,1551,12.0,0,0,0,0,7,16,69,82,4,,0,0.92,0.9,0,,,,,,
3429858,12,2.0,0,0,0,0,0,0,1,2,0,,0,0.83,0.69,0,,,,,,
3300849,4,8.0,0,0,0,0,2,2,5,7,0,,0,0.98,0.98,0,,,,,,
3496459,11,2.0,0,0,0,0,0,0,0,0,0,,0,0.96,0.98,0,,,,,,
3430253,0,,0,0,0,0,0,0,0,0,0,,0,-99.0,-99.0,0,,,,,,
3475540,29,2.0,0,0,0,0,1,4,7,7,10,,0,0.99,0.98,0,,,,,,
